scalar,RGB_r,RGB_g,RGB_b
0.4980392156862745,0.22624672523858796,0.22538216117970866,0.2251470120696536
0.5019607843137255,0.2263069394069026,0.22663553226415561,0.22614133264154745
0.5058823529411764,0.2335391869086631,0.23458952339475753,0.23307781726579274
0.5098039215686274,0.24075868868911632,0.24258897881309766,0.23997922245690545
0.5137254901960784,0.24796271847853874,0.2506318223668861,0.2468427885302127
0.5176470588235293,0.2551485659101007,0.25871597311337324,0.2536657879357985
0.5215686274509804,0.2623135357938679,0.26683934517958247,0.26044552410107724
0.5254901960784314,0.26945494746609905,0.27499984766012286,0.2671793303902814
0.5294117647058824,0.2765701342065568,0.28319538454938864,0.2738645691693455
0.5333333333333333,0.28365644271725554,0.2914238547052582,0.2804986309659196
0.5372549019607843,0.29071123265671606,0.2996831518416979,0.2870789337153614
0.5411764705882353,0.2977318762243479,0.3079711645479262,0.29360292208451
0.5450980392156862,0.3047157577900792,0.31628577633202004,0.3000680668658919
0.5490196078431373,0.3116602735647927,0.3246248656870379,0.3064718644357467
0.5529411764705883,0.3185628313075058,0.3329863061779203,0.31281183626990905
0.5568627450980392,0.32542085006558974,0.34136796654758206,0.3190855285121616
0.5607843137254902,0.3322317599446072,0.34976771084075414,0.3252905115901684
0.5647058823529412,0.33899300190463166,0.3581833985442566,0.33142437987455203
0.5686274509803921,0.34570202758014057,0.3666128847425081,0.33748475137706857
0.5725490196078431,0.3523562991207864,0.3750540202871653,0.3434692674841826
0.5764705882352941,0.35895328905053314,0.3835046519798907,0.349375592722653
0.580392156862745,0.3654904801428072,0.3919626227673236,0.3552014145540154
0.5843137254901961,0.3719653653094583,0.40042577194740386,0.36094444319508834
0.5882352941176471,0.3783754475014434,0.4088919353862687,0.36660241146184297
0.592156862745098,0.3847182396192609,0.41735894574500293,0.3721730746341699
0.596078431372549,0.39099126443124815,0.4258246327155754,0.37765421033923985
0.6,0.3971920544979373,0.4342868232653489,0.38304361845130425
0.6039215686274509,0.40331815210073496,0.4427433418895939,0.3883391210059134
0.6078431372549019,0.4093671091732309,0.4511920108714775,0.39353856212663824
0.611764705882353,0.4153364872334983,0.45963065054904,0.3986398079624869
0.615686274509804,0.4212238573157706,0.46805707958869885,0.4036407466342808
0.6196078431372549,0.42702679989990144,0.4764691152648621,0.4085392881883438
0.6235294117647059,0.4327429048370338,0.48486457374524533,0.4133333645558956
0.6274509803921569,0.43836977126989235,0.4932412703815357,0.4180209295166151
0.6313725490196078,0.4439050075461172,0.5015970200050404,0.4225999586648491
0.6352941176470588,0.44934623112303235,0.5099296372270122,0.4270684493770011
0.6392156862745098,0.45469106846222745,0.5182369367433336,0.4314244207786256
0.6431372549019607,0.4599371549122651,0.526516733643281,0.4356659137097784
0.6470588235294118,0.46508213457782926,0.5347668437220994,0.4397909906871738
0.6509803921568628,0.47012366017351664,0.5429850837971284,0.4437977358616761
0.6549019607843137,0.47505939286045146,0.551169272027248,0.44768425496965186
0.6588235294117647,0.47988700206380425,0.559317228235409,0.4514486752766698
0.6627450980392157,0.4846041652692002,0.5674267742340408,0.4550891455119959
0.6666666666666666,0.4892085677959193,0.5754957341531263,0.4586038357922922
0.6705882352941176,0.49369790254465423,0.5835219347707561,0.4619909375328595
0.6745098039215687,0.4980698697174721,0.5915032058459754,0.46524866334469933
0.6784313725490196,0.5023221765074742,0.5994373804537472,0.4683752469155868
0.6823529411764706,0.5064525367554906,0.6073222953218688,0.4713689428732491
0.6862745098039216,0.5104586705709449,0.6151557911696751,0.47422802662863944
0.6901960784313725,0.5143383039138527,0.6229357130483828,0.4769507941971705
0.6941176470588235,0.5180891681346566,0.630659910682923,0.4795355619956287
0.6980392156862745,0.5217089994683716,0.6383262388151258,0.48198066661234157
0.7019607843137254,0.5251955384792313,0.6459325575481181,0.4842844645479801
0.7058823529411764,0.5285465294517079,0.6534767326918048,0.48644533192419087
0.7098039215686275,0.5317597197234495,0.6609566361093113,0.488461664157024
0.7137254901960784,0.5348328589552785,0.6683701460642585,0.49033187559187313
0.7176470588235294,0.5377636983329951,0.6757151475687616,0.49205439909636733
0.7215686274509804,0.5405499896952337,0.6829895327320309,0.4936276856073402
0.7254901960784313,0.5431894845811196,0.6901912011094692,0.49505020362765356
0.7294117647058823,0.5456799331908667,0.6973180600521551,0.49632043866826153
0.7333333333333333,0.5480190832518373,0.7043680250566129,0.49743689263046614
0.7372549019607844,0.5502046787818278,0.7113390201147584,0.4983980831228219
0.7411764705882353,0.5522344587405572,0.718228978063932,0.49920254270659886
0.7450980392156863,0.5541061555594246,0.7250358409369132,0.49984881806310194
0.7490196078431373,0.5558174935385776,0.7317575603118257,0.5003354690754394
0.7529411764705882,0.557366187099207,0.7383920976618391,0.5006610678165718
0.7568627450980392,0.5587499388777041,0.7449374247045767,0.5008241974345775
0.7607843137254902,0.5599664376468659,0.7513915237511364,0.5008234509250938
0.7647058823529411,0.5610133560477263,0.7577523880546406,0.5006574297797606
0.7686274509803921,0.5618883481137532,0.7640180221582238,0.5003247424982433
0.7725490196078432,0.5625890465670776,0.7701864422423743,0.4998240029499565
0.7764705882352941,0.5631130598640798,0.7762556764715438,0.4991538285699973
0.7803921568627451,0.563457968964981,0.7822237653399415,0.4983128383719228
0.7843137254901961,0.563621323799068,0.7880887620164281,0.49729965075790844
0.788235294117647,0.5636006393937031,0.7938487326884252,0.4961128811043833
0.792156862745098,0.5633933916313242,0.7995017569047632,0.49475113909849405
0.796078431372549,0.5629970125941179,0.8050459279173781,0.4932130257975455
0.8,0.5624088854508187,0.8104793530217808,0.4914971303799282
0.803921568627451,0.5616263388341304,0.8158001538962137,0.4896020265518139
0.807843137254902,0.5606466406503273,0.8210064669394157,0.4875262685690352
0.8117647058823529,0.5594669912546151,0.8260964436069094,0.48526838682790313
0.8156862745098039,0.5580845159165171,0.8310682507457335,0.48282688297215587
0.8196078431372549,0.5564962564887892,0.8359200709275317,0.4802002244555668
0.8235294117647058,0.5546991621807105,0.8406501027799211,0.4773868384907943
0.8274509803921568,0.552690079321859,0.8452565613160492,0.47438510530454
0.8313725490196078,0.5504657399851047,0.8497376782622632,0.47119335060673756
0.8352941176470589,0.5480227493171028,0.8540917023837961,0.4678098371668859
0.8392156862745098,0.5453575714003647,0.8583168998083922,0.4642327553733607
0.8431372549019608,0.5424665134422081,0.8624115543477784,0.46046021263095444
0.8470588235294118,0.5393457080516318,0.8663739678168912,0.45649022142734547
0.8509803921568627,0.535991093324106,0.8702024603507746,0.4523206858697412
0.8549019607843137,0.5323983904048943,0.8738953707190469,0.44794938645747256
0.8588235294117647,0.5285630781419351,0.8774510566378505,0.4433739628134337
0.8627450980392157,0.5244803643669408,0.8808678950791821,0.43859189404511356
0.8666666666666667,0.5201451532551007,0.8841442825775052,0.4336004763422878
0.8705882352941177,0.5155520081055677,0.8872786355335456,0.42839679734024383
0.8745098039215686,0.5106951087514208,0.89026939051516,0.422977706680846
0.8784313725490196,0.5055682026422607,0.8931150045551737,0.41733978208381495
0.8823529411764706,0.5001645484359101,0.8958139554460779,0.41147929009067874
0.8862745098039215,0.49447685067605757,0.8983647420314633,0.40539214045523364
0.8901960784313725,0.48849718380403345,0.9007658844940799,0.3990738329153593
0.8941176470588235,0.4822169033339621,0.9030159246403954,0.39251939477591063
0.8980392156862745,0.47562654148202127,0.905113426181524,0.38572330733975063
0.9019607843137255,0.4687156838424698,0.9070569750103915,0.37867941871433336
0.9058823529411765,0.4614728227898233,0.9088451794750003,0.37138083985363224
0.9098039215686274,0.4538851820798338,0.9104766706476493,0.3638198198119854
0.9137254901960784,0.4459385055104566,0.91195010258995,0.35598759500552946
0.9176470588235294,0.4376168003271049,0.9132641526134933,0.347874205679686
0.9215686274509803,0.4289020230789372,0.914417521535985,0.3394682705938575
0.9254901960784314,0.4197736915045495,0.9154089339326904,0.33075670789814204
0.9294117647058824,0.41020840021615057,0.9162371383829927,0.32172438589911717
0.9333333333333333,0.4001792096426645,0.9169009077118754,0.31235368128630925
0.9372549019607843,0.38965486559452833,0.9173990392261266,0.30262391346156864
0.9411764705882353,0.3785987888456482,0.9177303549450486,0.2925106103361768
0.9450980392156862,0.3669677468476329,0.9178937018254403,0.2819845407775143
0.9490196078431372,0.35471007723344,0.9178879519806166,0.27101041743866233
0.9529411764705882,0.3417632648155397,0.9177120028932046,0.2595451233143765
0.9568627450980391,0.32805056151496936,0.917364777621445,0.24753523201808697
0.9607843137254902,0.313476146260947,0.9168452249987087,0.23491344877479703
0.9647058823529412,0.2979179778640571,0.9161523198259214,0.2215933431257412
0.9686274509803922,0.2812168470497765,0.9152850630565641,0.20746126249350705
0.9725490196078431,0.26315884249224303,0.9142424819739022,0.1923633526684755
0.9764705882352941,0.24344567100585068,0.9130236303600636,0.17608353955396666
0.9803921568627451,0.22164073376261895,0.911627588656566,0.15830343907455943
0.984313725490196,0.19706148643852572,0.9100534641158606,0.13852215987892627
0.9882352941176471,0.16853417477467708,0.908300390943436,0.11587317620846468
0.9921568627450981,0.1337089967921024,0.9063675304299743,0.08861187624727776
0.996078431372549,0.08628852236445983,0.9042540710730387,0.05203683297058149
1.0,0.0,0.9019592286877088,0.0
