scalar,RGB_r,RGB_g,RGB_b
0.15294117647058825,0.5399923931185499,0.35819614948615086,0.6919379309340448
0.1568627450980392,0.5420275736610864,0.36226275777820527,0.6917282502134037
0.16078431372549018,0.5439602456196188,0.3662407101149157,0.6914217795941975
0.16470588235294117,0.545790875735075,0.37013011606888724,0.6910191952914871
0.16862745098039217,0.5475199430713218,0.37393107892622,0.6905211910152624
0.17254901960784313,0.5491479392380297,0.377643697748886,0.6899284777094445
0.1764705882352941,0.5506753685847082,0.3812680692349249,0.689241783289142
0.1803921568627451,0.5521027483678865,0.38480428939788586,0.6884618523761801
0.1843137254901961,0.5534306088932586,0.38825245508432216,0.6875894460329262
0.18823529411764706,0.554659493634444,0.39161266534589273,0.6866253414944341
0.19215686274509802,0.5557899593298975,0.39488502268065806,0.6855703318989314
0.19607843137254902,0.5568225760593654,0.3980696341564806,0.6844252260166793
0.2,0.5577579273011782,0.4011666124279422,0.6831908479772321
0.20392156862745098,0.5585966099715741,0.4041760766569261,0.6818680369951281
0.20784313725490194,0.5593392344471456,0.40709815334586436,0.6804576470940417
0.21176470588235294,0.5599864245714271,0.40993297709169024,0.678960546829435
0.21568627450980393,0.5605388176465605,0.41268069126765033,0.677377619009737
0.2196078431372549,0.5609970644109081,0.41534144863938427,0.6757097604160943
0.22352941176470587,0.5613618290034186,0.4179154119210081,0.6739578815207263
0.22745098039215686,0.561633788915494,0.42040275427634,0.6721229062039219
0.23137254901960785,0.5618136349310535,0.4228036597698969,0.6702057714697248
0.23529411764705882,0.5619020710554421,0.4251183237718113,0.6682074271603413
0.2392156862745098,0.5618998144337868,0.4273469533204251,0.6661288356693158
0.24313725490196078,0.5618075952593617,0.42948976744593614,0.6639709716535162
0.24705882352941178,0.5616261566724929,0.43154699745815955,0.6617348217439772
0.25098039215686274,0.561356254650486,0.4335188872011691,0.6594213842556375
0.2549019607843137,0.5609986578890487,0.43540569327732864,0.6570316688960264
0.2588235294117647,0.5605541476756285,0.43720768524299153,0.6545666964729396
0.2627450980392157,0.5600235177550812,0.4389251457779409,0.6520274986011562
0.26666666666666666,0.5594075741880432,0.4405583708304474,0.6494151174082406
0.27058823529411763,0.5587071352023736,0.44210766973967425,0.6467306052394818
0.27450980392156865,0.557923031037997,0.44357336533698744,0.6439750243620168
0.2784313725490196,0.5570561037854739,0.44495579402760865,0.6411494466681917
0.2823529411764706,0.5561072072185954,0.446255305853921,0.6382549533782059
0.28627450980392155,0.5550772066212863,0.44747226454162853,0.6352926347420959
0.2901960784313725,0.5539669786090944,0.44860704752987096,0.6322635897411075
0.29411764705882354,0.5527774109455131,0.4496600459863071,0.6291689257885101
0.2980392156862745,0.5515094023533879,0.4506316648080975,0.6260097584299066
0.30196078431372547,0.5501638623216359,0.4515223226096415,0.6227872110430863
0.3058823529411765,0.5487417109075011,0.4523324516978608,0.6195024145374868
0.30980392156862746,0.5472438785345495,0.4530624980357613,0.6161565070533055
0.3137254901960784,0.545671305786616,0.4537129211949417,0.6127506336603248
0.3176470588235294,0.5440249431978871,0.45428419429767825,0.6092859460565014
0.32156862745098036,0.5423057510393049,0.4547768039491625,0.6057636022663783
0.3254901960784314,0.5405146991014701,0.4551912501604268,0.6021847663393691
0.32941176470588235,0.5386527664742152,0.4555280462624601,0.5985506080479827
0.3333333333333333,0.5367209413230076,0.4557877188119724,0.5948623025860271
0.33725490196078434,0.5347202206623396,0.45597080748924573,0.5911210302668687
0.3411764705882353,0.53265161012626,0.45607786498846964,0.587327976221787
0.34509803921568627,0.5305161237361866,0.45610945690094024,0.5834843300984934
0.34901960784313724,0.5283147836661485,0.45606616159147545,0.5795912857598658
